************************************************
* artmuse patient study
* date/time: 
* seed: 210285.1472
* subject #: 504
* subject name: S2
************************************************

trial	stimOnsetTime	exptCond	stimNum	cue	probe	valid	resp	corResp	Acc	RT	e_VArtH		e_VArtFA	e_VRoomH	e_VRoomFA	e_IVArtH	e_IVArtFA	e_IVRoomH	e_IVRoomFA	c_VArtH	c_VArtFA	c_VRoomH	c_VRoomFA	c_IVArtH	c_IVArtFA	c_IVRoomH	c_IVRoomFA
1	1.996		0		66	2	1	0	0	0	1	4.212	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.00		NaN		NaN		
2	13.263		0		36	2	2	1	1	0	0	2.565	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.00		NaN		0.00		NaN		NaN		
3	22.879		0		13	2	1	0	1	1	1	5.524	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.00		1.00		0.00		NaN		NaN		
4	35.445		1		47	2	2	1	1	0	0	1.560	NaN		NaN		NaN		1.00		NaN		NaN		NaN		NaN		NaN		NaN		NaN		1.00		1.00		0.00		NaN		NaN		
5	44.063		0		12	2	2	1	1	1	1	0.824	NaN		NaN		NaN		1.00		NaN		NaN		NaN		NaN		NaN		NaN		1.00		1.00		1.00		0.00		NaN		NaN		
6	51.929		1		10	2	2	1	0	0	1	0.965	NaN		NaN		NaN		0.50		NaN		NaN		NaN		NaN		NaN		NaN		1.00		1.00		1.00		0.00		NaN		NaN		
7	59.946		0		4	2	2	1	1	1	1	0.773	NaN		NaN		NaN		0.50		NaN		NaN		NaN		NaN		NaN		NaN		1.00		1.00		1.00		0.00		NaN		NaN		
8	67.763		1		1	2	2	1	1	1	1	0.869	NaN		NaN		1.00		0.50		NaN		NaN		NaN		NaN		NaN		NaN		1.00		1.00		1.00		0.00		NaN		NaN		
9	75.679		1		22	2	2	1	0	0	1	0.970	NaN		NaN		1.00		0.33		NaN		NaN		NaN		NaN		NaN		NaN		1.00		1.00		1.00		0.00		NaN		NaN		
10	83.695		1		26	2	2	1	1	1	1	0.664	NaN		NaN		1.00		0.33		NaN		NaN		NaN		NaN		NaN		NaN		1.00		1.00		1.00		0.00		NaN		NaN		
11	94.579		0		53	1	1	1	1	1	1	0.552	NaN		NaN		1.00		0.33		NaN		NaN		NaN		NaN		1.00		NaN		1.00		1.00		1.00		0.00		NaN		NaN		
12	102.178		0		44	1	1	1	0	0	1	0.597	NaN		NaN		1.00		0.33		NaN		NaN		NaN		NaN		1.00		0.00		1.00		1.00		1.00		0.00		NaN		NaN		
13	109.828		1		59	1	1	1	1	0	0	1.364	NaN		1.00		1.00		0.33		NaN		NaN		NaN		NaN		1.00		0.00		1.00		1.00		1.00		0.00		NaN		NaN		
14	118.244		0		45	1	1	1	1	1	1	0.599	NaN		1.00		1.00		0.33		NaN		NaN		NaN		NaN		1.00		0.00		1.00		1.00		1.00		0.00		NaN		NaN		
15	125.895		1		30	1	1	1	1	1	1	0.612	1.00		1.00		1.00		0.33		NaN		NaN		NaN		NaN		1.00		0.00		1.00		1.00		1.00		0.00		NaN		NaN		
16	133.561		1		48	1	1	1	1	0	0	1.292	1.00		1.00		1.00		0.33		NaN		NaN		NaN		NaN		1.00		0.00		1.00		1.00		1.00		0.00		NaN		NaN		
17	141.910		0		52	1	1	1	0	1	0	1.088	1.00		1.00		1.00		0.33		NaN		NaN		NaN		NaN		0.67		0.00		1.00		1.00		1.00		0.00		NaN		NaN		
18	150.044		1		19	1	1	1	0	0	1	1.035	1.00		0.67		1.00		0.33		NaN		NaN		NaN		NaN		0.67		0.00		1.00		1.00		1.00		0.00		NaN		NaN		
19	158.127		1		28	1	1	1	1	1	1	0.398	1.00		0.67		1.00		0.33		NaN		NaN		NaN		NaN		0.67		0.00		1.00		1.00		1.00		0.00		NaN		NaN		
20	165.577		0		80	1	1	1	0	0	1	1.034	1.00		0.67		1.00		0.33		NaN		NaN		NaN		NaN		0.67		0.00		1.00		1.00		1.00		0.00		NaN		NaN		
21	185.076		0		70	2	2	1	1	1	1	0.660	1.00		0.67		1.00		0.33		NaN		NaN		NaN		NaN		0.67		0.00		1.00		1.00		1.00		0.00		NaN		NaN		
22	192.777		0		35	2	2	1	1	1	1	0.702	1.00		0.67		1.00		0.33		NaN		NaN		NaN		NaN		0.67		0.00		1.00		1.00		1.00		0.00		NaN		NaN		
23	200.526		0		69	2	2	1	0	0	1	0.807	1.00		0.67		1.00		0.33		NaN		NaN		NaN		NaN		0.67		0.00		1.00		0.50		1.00		0.00		NaN		NaN		
24	208.376		0		42	2	2	1	0	0	1	0.891	1.00		0.67		1.00		0.33		NaN		NaN		NaN		NaN		0.67		0.00		1.00		0.33		1.00		0.00		NaN		NaN		
25	216.309		1		39	2	2	1	0	0	1	0.816	1.00		0.67		1.00		0.25		NaN		NaN		NaN		NaN		0.67		0.00		1.00		0.33		1.00		0.00		NaN		NaN		
26	224.176		1		2	2	2	1	1	0	0	1.095	1.00		0.67		1.00		0.40		NaN		NaN		NaN		NaN		0.67		0.00		1.00		0.33		1.00		0.00		NaN		NaN		
27	232.325		1		37	2	1	0	1	0	0	1.437	1.00		0.67		1.00		0.40		NaN		1.00		NaN		NaN		0.67		0.00		1.00		0.33		1.00		0.00		NaN		NaN		
28	240.809		1		6	2	2	1	0	1	0	1.923	1.00		0.67		0.67		0.40		NaN		1.00		NaN		NaN		0.67		0.00		1.00		0.33		1.00		0.00		NaN		NaN		
29	249.776		0		46	2	2	1	0	0	1	1.585	1.00		0.67		0.67		0.40		NaN		1.00		NaN		NaN		0.67		0.00		1.00		0.25		1.00		0.00		NaN		NaN		
30	258.408		1		68	2	2	1	0	1	0	0.987	1.00		0.67		0.50		0.40		NaN		1.00		NaN		NaN		0.67		0.00		1.00		0.25		1.00		0.00		NaN		NaN		
31	271.158		1		38	1	1	1	1	1	1	0.822	1.00		0.67		0.50		0.40		NaN		1.00		NaN		NaN		0.67		0.00		1.00		0.25		1.00		0.00		NaN		NaN		
32	279.025		0		61	1	1	1	1	1	1	0.717	1.00		0.67		0.50		0.40		NaN		1.00		NaN		NaN		0.75		0.00		1.00		0.25		1.00		0.00		NaN		NaN		
33	286.791		0		73	1	1	1	0	0	1	0.756	1.00		0.67		0.50		0.40		NaN		1.00		NaN		NaN		0.75		0.00		1.00		0.25		1.00		0.00		NaN		NaN		
34	294.591		0		27	1	2	0	0	0	1	1.199	1.00		0.67		0.50		0.40		NaN		1.00		NaN		NaN		0.75		0.00		1.00		0.25		1.00		0.00		NaN		0.00		
35	302.840		1		64	1	1	1	1	1	1	0.617	1.00		0.67		0.50		0.40		NaN		1.00		NaN		NaN		0.75		0.00		1.00		0.25		1.00		0.00		NaN		0.00		
36	310.508		0		43	1	1	1	1	0	0	2.851	1.00		0.67		0.50		0.40		NaN		1.00		NaN		NaN		0.75		0.25		1.00		0.25		1.00		0.00		NaN		0.00		
37	320.407		0		33	1	1	1	1	1	1	0.818	1.00		0.67		0.50		0.40		NaN		1.00		NaN		NaN		0.80		0.25		1.00		0.25		1.00		0.00		NaN		0.00		
38	328.273		1		55	1	2	0	1	1	1	1.015	1.00		0.67		0.50		0.40		NaN		1.00		1.00		NaN		0.80		0.25		1.00		0.25		1.00		0.00		NaN		0.00		
39	336.340		0		23	1	1	1	0	1	0	1.737	1.00		0.67		0.50		0.40		NaN		1.00		1.00		NaN		0.67		0.25		1.00		0.25		1.00		0.00		NaN		0.00		
40	345.124		1		24	1	2	0	1	1	1	1.113	1.00		0.67		0.50		0.40		NaN		1.00		1.00		NaN		0.67		0.25		1.00		0.25		1.00		0.00		NaN		0.00		
41	357.306		1		50	2	2	1	0	0	1	1.154	1.00		0.67		0.50		0.33		NaN		1.00		1.00		NaN		0.67		0.25		1.00		0.25		1.00		0.00		NaN		0.00		
42	365.506		0		8	2	1	0	1	1	1	1.379	1.00		0.67		0.50		0.33		NaN		1.00		1.00		NaN		0.67		0.25		1.00		0.25		1.00		0.00		NaN		0.00		
43	373.940		1		9	2	2	1	1	0	0	1.366	1.00		0.67		0.50		0.43		NaN		1.00		1.00		NaN		0.67		0.25		1.00		0.25		1.00		0.00		NaN		0.00		
44	382.355		1		49	2	1	0	1	1	1	1.495	1.00		0.67		0.50		0.43		1.00		1.00		1.00		NaN		0.67		0.25		1.00		0.25		1.00		0.00		NaN		0.00		
45	390.906		1		58	2	2	1	0	0	1	2.640	1.00		0.67		0.50		0.38		1.00		1.00		1.00		NaN		0.67		0.25		1.00		0.25		1.00		0.00		NaN		0.00		
46	400.589		1		76	2	1	0	0	0	1	1.351	1.00		0.67		0.50		0.38		1.00		0.50		1.00		NaN		0.67		0.25		1.00		0.25		1.00		0.00		NaN		0.00		
47	408.989		1		7	2	2	1	1	1	1	1.910	1.00		0.67		0.60		0.38		1.00		0.50		1.00		NaN		0.67		0.25		1.00		0.25		1.00		0.00		NaN		0.00		
48	417.955		0		57	2	2	1	1	1	1	0.800	1.00		0.67		0.60		0.38		1.00		0.50		1.00		NaN		0.67		0.25		1.00		0.25		1.00		0.00		NaN		0.00		
49	425.806		0		79	2	2	1	0	0	1	0.987	1.00		0.67		0.60		0.38		1.00		0.50		1.00		NaN		0.67		0.25		1.00		0.20		1.00		0.00		NaN		0.00		
50	433.839		1		18	2	1	0	0	1	0	1.757	1.00		0.67		0.60		0.38		0.50		0.50		1.00		NaN		0.67		0.25		1.00		0.20		1.00		0.00		NaN		0.00		
51	449.572		1		54	1	1	1	1	1	1	0.659	1.00		0.67		0.60		0.38		0.50		0.50		1.00		NaN		0.67		0.25		1.00		0.20		1.00		0.00		NaN		0.00		
52	457.271		0		31	1	1	1	1	1	1	0.563	1.00		0.67		0.60		0.38		0.50		0.50		1.00		NaN		0.71		0.25		1.00		0.20		1.00		0.00		NaN		0.00		
53	464.888		1		15	1	1	1	1	1	1	0.733	1.00		0.67		0.60		0.38		0.50		0.50		1.00		NaN		0.71		0.25		1.00		0.20		1.00		0.00		NaN		0.00		
54	472.670		1		75	1	1	1	0	1	0	0.767	0.86		0.67		0.60		0.38		0.50		0.50		1.00		NaN		0.71		0.25		1.00		0.20		1.00		0.00		NaN		0.00		
55	480.488		0		17	1	1	1	1	0	0	0.920	0.86		0.67		0.60		0.38		0.50		0.50		1.00		NaN		0.71		0.40		1.00		0.20		1.00		0.00		NaN		0.00		
56	488.453		0		14	1	1	1	1	0	0	0.798	0.86		0.67		0.60		0.38		0.50		0.50		1.00		NaN		0.71		0.50		1.00		0.20		1.00		0.00		NaN		0.00		
57	496.304		0		5	1	2	0	1	1	1	1.270	0.86		0.67		0.60		0.38		0.50		0.50		1.00		NaN		0.71		0.50		1.00		0.20		1.00		0.00		1.00		0.00		
58	504.621		1		20	1	1	1	1	0	0	1.005	0.86		0.75		0.60		0.38		0.50		0.50		1.00		NaN		0.71		0.50		1.00		0.20		1.00		0.00		1.00		0.00		
59	512.670		1		60	1	1	1	0	0	1	5.264	0.86		0.60		0.60		0.38		0.50		0.50		1.00		NaN		0.71		0.50		1.00		0.20		1.00		0.00		1.00		0.00		
60	524.987		0		71	1	2	0	1	1	1	1.469	0.86		0.60		0.60		0.38		0.50		0.50		1.00		NaN		0.71		0.50		1.00		0.20		1.00		0.00		1.00		0.00		
61	535.837		0		25	2	1	0	0	0	1	1.750	0.86		0.60		0.60		0.38		0.50		0.50		1.00		NaN		0.71		0.50		1.00		0.20		1.00		0.00		1.00		0.00		
62	544.636		0		72	2	2	1	0	0	1	1.206	0.86		0.60		0.60		0.38		0.50		0.50		1.00		NaN		0.71		0.50		1.00		0.17		1.00		0.00		1.00		0.00		
63	552.886		0		16	2	2	1	1	1	1	1.119	0.86		0.60		0.60		0.38		0.50		0.50		1.00		NaN		0.71		0.50		1.00		0.17		1.00		0.00		1.00		0.00		
64	561.053		0		63	2	2	1	1	1	1	0.654	0.86		0.60		0.60		0.38		0.50		0.50		1.00		NaN		0.71		0.50		1.00		0.17		1.00		0.00		1.00		0.00		
65	568.752		0		11	2	2	1	0	0	1	0.823	0.86		0.60		0.60		0.38		0.50		0.50		1.00		NaN		0.71		0.50		1.00		0.14		1.00		0.00		1.00		0.00		
66	576.619		1		65	2	2	1	1	1	1	1.437	0.86		0.60		0.67		0.38		0.50		0.50		1.00		NaN		0.71		0.50		1.00		0.14		1.00		0.00		1.00		0.00		
67	585.103		1		3	2	2	1	0	1	0	1.942	0.86		0.60		0.57		0.38		0.50		0.50		1.00		NaN		0.71		0.50		1.00		0.14		1.00		0.00		1.00		0.00		
68	594.085		1		56	2	2	1	1	1	1	1.249	0.86		0.60		0.62		0.38		0.50		0.50		1.00		NaN		0.71		0.50		1.00		0.14		1.00		0.00		1.00		0.00		
69	602.385		0		77	2	2	1	1	1	1	1.083	0.86		0.60		0.62		0.38		0.50		0.50		1.00		NaN		0.71		0.50		1.00		0.14		1.00		0.00		1.00		0.00		
70	610.519		0		40	2	2	1	0	0	1	1.035	0.86		0.60		0.62		0.38		0.50		0.50		1.00		NaN		0.71		0.50		1.00		0.12		1.00		0.00		1.00		0.00		
71	621.319		1		21	1	1	1	0	0	1	1.751	0.86		0.50		0.62		0.38		0.50		0.50		1.00		NaN		0.71		0.50		1.00		0.12		1.00		0.00		1.00		0.00		
72	630.118		0		78	1	2	0	0	0	1	2.993	0.86		0.50		0.62		0.38		0.50		0.50		1.00		NaN		0.71		0.50		1.00		0.12		1.00		0.00		1.00		0.00		
73	640.167		0		62	1	1	1	1	0	0	0.950	0.86		0.50		0.62		0.38		0.50		0.50		1.00		NaN		0.71		0.57		1.00		0.12		1.00		0.00		1.00		0.00		
74	648.168		1		51	1	1	1	1	1	1	0.728	0.88		0.50		0.62		0.38		0.50		0.50		1.00		NaN		0.71		0.57		1.00		0.12		1.00		0.00		1.00		0.00		
75	655.951		0		74	1	1	1	1	1	1	0.751	0.88		0.50		0.62		0.38		0.50		0.50		1.00		NaN		0.75		0.57		1.00		0.12		1.00		0.00		1.00		0.00		
76	663.751		1		67	1	2	0	1	0	0	1.382	0.88		0.50		0.62		0.38		0.50		0.50		1.00		1.00		0.75		0.57		1.00		0.12		1.00		0.00		1.00		0.00		
77	672.184		1		34	1	1	1	0	0	1	0.784	0.88		0.43		0.62		0.38		0.50		0.50		1.00		1.00		0.75		0.57		1.00		0.12		1.00		0.00		1.00		0.00		
78	680.017		0		32	1	1	1	1	0	0	0.722	0.88		0.43		0.62		0.38		0.50		0.50		1.00		1.00		0.75		0.62		1.00		0.12		1.00		0.00		1.00		0.00		
79	687.784		1		29	1	2	0	0	0	1	1.487	0.88		0.43		0.62		0.38		0.50		0.50		1.00		0.50		0.75		0.62		1.00		0.12		1.00		0.00		1.00		0.00		
80	696.317		1		41	1	1	1	0	0	1	0.929	0.88		0.38		0.62		0.38		0.50		0.50		1.00		0.50		0.75		0.62		1.00		0.12		1.00		0.00		1.00		0.00		
